"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000224511.2",56.8115548649624,3.77168060157947,0.822628894408984,4.58491140684917,4.54178971165324e-06,0.00278348162239265
"ENSG00000226330.1",35.8868430986886,1.96083515590319,0.581892562613058,3.36975462806713,0.000752351451551672,0.0450813576927158
"ENSG00000226690.8",8.15839628695958,5.55832849032193,1.38540719596389,4.01205400586559,6.01927248123474e-05,0.0120013518041846
"ENSG00000228952.1",51.3505433539066,2.8504018593935,0.746607510858521,3.81780496169377,0.000134644300624327,0.0185166360562109
"ENSG00000230882.1",139.938278973171,2.81388849746379,0.794892223651491,3.5399622914131,0.000400184207115778,0.033087133523074
"ENSG00000231226.1",27.3759146897735,2.83714327591905,0.832553916018562,3.40775921094316,0.000654986652082277,0.0417506667661965
"ENSG00000231324.1",13.5358065621733,4.39112380961997,1.31485059833022,3.33963707754814,0.000838879391305937,0.048213799564231
"ENSG00000231566.2",19.4735749856479,2.13382720834423,0.623495274750733,3.42236307917059,0.00062079355430994,0.0408395605788465
"ENSG00000233217.2",198.069004597991,3.24852520588771,0.956357207676777,3.39676972140897,0.00068186321692555,0.0425069491061538
"ENSG00000233532.6",130.070891190658,3.59602361235913,0.963940715139131,3.73054437465077,0.000191066485922797,0.0220444676826765
"ENSG00000237289.10",394.765740824739,2.56723556661177,0.632618832149595,4.05810803622219,4.94718818160993e-05,0.0112824749138432
"ENSG00000238133.6",151.459039782681,3.91281270708892,1.05622085689992,3.70454027822674,0.000211774457104286,0.0235594779169634
"ENSG00000240216.7",58.9385818875607,3.73871682167791,1.08356437024626,3.45038737368986,0.000559782685219518,0.0389811011358844
"ENSG00000241359.1",30.6088329849522,3.07757186775635,0.810240164842109,3.79834523305331,0.000145665339844563,0.0194459675879324
"ENSG00000241635.8",92.0086751624347,3.48003331184378,0.95580517466007,3.64094420505879,0.000271640005056384,0.0269719635124302
"ENSG00000242136.1",10.1908901344521,5.87827725571316,1.32701837202227,4.42968792267369,9.43695495753226e-06,0.00437730756479297
"ENSG00000242207.1",24.8864199746126,5.08174295098089,1.28603622633918,3.95147729659726,7.76702417144791e-05,0.0135388630891729
"ENSG00000243766.8",80.8345968187304,5.56846756685113,1.44541677829896,3.85249960458076,0.000116918165586623,0.0172956726357249
"ENSG00000244280.1",37.9072473780829,4.91516885298559,1.22916790532961,3.99877741004598,6.36705240276751e-05,0.0120776372692704
"ENSG00000246228.6",129.263279491083,3.1640976496357,0.781757580251102,4.04741537475004,5.17862954110537e-05,0.0114113472340829
"ENSG00000249395.4",130.763570882552,6.21344769375332,1.46442308871,4.24293207451865,2.20618227487723e-05,0.0071876893234006
"ENSG00000249464.6",157.182241678255,2.23769760807322,0.670656400674788,3.33657832210612,0.000848165266854952,0.0483577892875406
"ENSG00000249853.8",37.5404423983152,3.56141689001418,0.994596861047683,3.58076425684943,0.000342590656436506,0.0306320020309256
"ENSG00000250271.2",22.4305516461865,4.59418090247118,1.30837367457803,3.51136757926046,0.000445807504441481,0.0350586608449713
"ENSG00000251191.8",15.2788373735265,3.4033877336438,0.93519255200995,3.63923742370394,0.000273446600661459,0.0269719635124302
"ENSG00000253293.5",158.035003617701,3.66007266457333,0.960664252643284,3.80993948146044,0.000139000812793476,0.0189255484762142
"ENSG00000254166.3",461.29125137374,3.63221486665453,0.899724479509671,4.03703016798432,5.41321101055761e-05,0.0116648303721205
"ENSG00000257588.1",149.485472997128,3.26731018270346,0.890384120599324,3.66955127243757,0.000242976602361244,0.0253551768972851
"ENSG00000258689.1",29.1532453568929,2.80039108731314,0.796696329682102,3.51500437868285,0.000439746737615655,0.0348160769667683
"ENSG00000259341.2",228.309979323922,2.8818543130374,0.763425785728392,3.77489779217739,0.000160073281667369,0.0200631817227853
"ENSG00000259439.2",69.1500410524499,5.20744371014236,1.27241348276195,4.09257193568782,4.26614835377335e-05,0.0106137892725196
"ENSG00000259485.2",86.7233062477834,4.82443500914663,1.38806728535915,3.47564924267943,0.000509618346320792,0.0373906844068663
"ENSG00000259933.6",54.2715693098697,2.5645328659584,0.682814871387423,3.75582456302904,0.000172771694367574,0.0208292641399005
"ENSG00000260284.1",41.5356927000577,4.19181080590536,1.18943070365515,3.52421607498766,0.000424737736010359,0.034187640062928
"ENSG00000260328.1",28.4038607068939,2.55369213201595,0.723150488100826,3.53134260992146,0.000413455835310222,0.0335871743438935
"ENSG00000260963.2",23.2210991077562,3.07775592150998,0.873741277336292,3.5225026004184,0.000427492847836924,0.0342251899899242
"ENSG00000261104.1",31.1261725317387,4.00842961079358,1.00271238099424,3.99758663278799,6.39915739410316e-05,0.0120776372692704
"ENSG00000261123.1",94.7151406035215,2.97270802043613,0.681801305608226,4.36007968301588,1.30015090944034e-05,0.0050114408364301
"ENSG00000261583.1",8.7004978353294,4.93273080046512,1.38103680254682,3.57175912428147,0.000354591472127405,0.0309047924130914
"ENSG00000261762.1",54.2379436480137,2.05160983119407,0.610592840486097,3.36002929474373,0.000779342082768162,0.045670781111598
"ENSG00000262714.1",40.0904381307207,2.86081073239617,0.856063106729852,3.34182224406846,0.000832303430807304,0.0479529431387442
"ENSG00000265763.4",180.692954392208,3.08423287867776,0.757579460135807,4.07116750251501,4.67780965140624e-05,0.0109416766435927
"ENSG00000267374.2",21.8125542647082,2.65778495733898,0.73506214408253,3.61572824656383,0.000299504446280943,0.0286451524473441
"ENSG00000267795.6",939.997014736637,2.19087614039112,0.637261191432141,3.43795631971167,0.000586122237679351,0.0397236969990595
"ENSG00000270919.1",8.50389464395129,4.88591174327754,1.4105790410614,3.46376317884399,0.000532675242761045,0.037954849018364
"ENSG00000272068.1",298.62237354593,3.03679841153798,0.874480768132777,3.47268747604622,0.000515274991566021,0.0374045907007621
"ENSG00000272468.1",26.4742784401689,2.80844729361908,0.815744131002172,3.44280416724396,0.000575716043465827,0.0392908253404721
"ENSG00000272620.2",1617.39170857514,4.63971053674117,0.877334449273375,5.28841713736861,1.23379358116552e-07,0.000241180206683978
"ENSG00000274414.1",65.4397080779751,3.23889762952876,0.677897525855181,4.77785728077828,1.77173057724116e-06,0.00151521720960497
"ENSG00000275216.2",324.142316384018,5.07132369431989,1.47747734646793,3.43242060965838,0.000598218997883212,0.040035782565813
"ENSG00000277268.2",22.0909807730679,6.2770325358982,1.87081351304533,3.35524224735815,0.000792955128249742,0.0462339824531216
"ENSG00000278912.1",62.5090607739031,3.96881187336361,0.9850997186097,4.02884276422788,5.60520908113683e-05,0.0117951585621935
"ENSG00000280032.1",68.8593295855829,2.97115955143622,0.807886831902099,3.6776927585772,0.000235353207306349,0.0249647721874141
"ENSG00000280924.1",9.14494102381243,4.23154691096094,1.17631724456442,3.59728375190814,0.000321557636815562,0.0299813231881477
"ENSG00000287048.1",7.57517116090164,4.73176049317482,1.37844465560129,3.43268079276697,0.000597645274456331,0.040035782565813
"ENSG00000287331.1",12.7682709753729,6.20693309857744,1.67719832576113,3.70077468075259,0.000214942271137512,0.0237190529605657
"ENSG00000287929.1",209.585214753936,2.76241169906504,0.793315125164216,3.48211147303314,0.000497476553093573,0.036895503600303
